candidate,reference_frame,bit,center_sample,reference,received,power_1200,power_2200,soft_value,confidence,timing_correction,decision_ratio
0,,124,132056.561085,,1,4.607263990e-5,5.897365545e-3,0.98791837,0.98791837,0.000000,0.77793237
0,,125,132536.591148,,1,7.011617961e-6,6.393646106e-3,0.99829521,0.99829521,0.000000,0.77793237
0,,126,133016.621211,,1,2.084788393e-5,3.035877821e-3,0.98937239,0.98937239,0.000000,0.77793237
0,,127,133502.883144,,0,1.745501000e-3,1.337297248e-5,-0.98049528,0.98049528,6.221501,0.77793237
0,,128,133982.933945,,0,2.355885521e-3,8.808317697e-5,-0.90828504,0.90828504,0.000000,0.77793237
0,,129,134462.984746,,0,3.082392960e-3,3.717881787e-5,-0.96946389,0.96946389,0.000000,0.77793237
0,,130,134943.035547,,0,3.230643542e-3,4.593495288e-5,-0.96410150,0.96410150,0.000000,0.77793237
0,,131,135423.086349,,0,3.342747002e-3,1.872151906e-5,-0.98570414,0.98570414,0.000000,0.77793237
0,,132,135903.137150,,0,2.883464393e-3,4.161464425e-5,-0.96357190,0.96357190,0.000000,0.77793237
0,,133,136383.187951,,0,2.666367042e-3,5.492231447e-5,-0.94840978,0.94840978,0.000000,0.77793237
0,,134,136863.238752,,0,2.058634204e-3,6.966875895e-5,-0.91662162,0.91662162,0.000000,0.77793237
0,,135,137343.289554,,0,1.902110940e-3,8.245184830e-5,-0.89443904,0.89443904,0.000000,0.77793237
0,,136,137823.340355,,0,1.990971851e-3,5.068040057e-5,-0.93663056,0.93663056,0.000000,0.77793237
0,,137,138303.391156,,0,1.798472550e-3,4.274536921e-5,-0.94070700,0.94070700,0.000000,0.77793237
0,,138,138783.441957,,0,1.811295764e-3,1.278970071e-7,-0.99981848,0.99981848,0.000000,0.77793237
0,,139,139263.492759,,0,1.832599860e-3,1.298300009e-6,-0.99818030,0.99818030,0.000000,0.77793237
0,,140,139743.543560,,0,1.770679506e-3,1.004213967e-5,-0.98552496,0.98552496,0.000000,0.77793237
0,,141,140223.594361,,0,1.631929348e-3,8.852947453e-7,-0.99860629,0.99860629,0.000000,0.77793237
0,,142,140703.645163,,0,1.548310451e-3,2.784486550e-6,-0.99538712,0.99538712,0.000000,0.77793237
0,,143,141183.695964,,0,1.533437294e-3,3.672022486e-7,-0.99938455,0.99938455,0.000000,0.77793237
0,,144,141663.746765,,0,1.777197126e-3,2.017205154e-6,-0.99708614,0.99708614,0.000000,0.77793237
0,,145,142143.797566,,0,2.071702089e-3,8.068086851e-7,-0.99899928,0.99899928,0.000000,0.77793237
0,,146,142623.848368,,0,1.973080351e-3,7.000762080e-8,-0.99990878,0.99990878,0.000000,0.77793237
0,,147,143103.899169,,0,1.711904938e-3,1.947567978e-6,-0.99707944,0.99707944,0.000000,0.77793237
0,,148,143583.949970,,0,1.607908345e-3,7.937133079e-8,-0.99987310,0.99987310,0.000000,0.77793237
0,,149,144064.000771,,0,1.714205642e-3,9.859270567e-7,-0.99852243,0.99852243,0.000000,0.77793237
0,,150,144544.051573,,0,1.783985665e-3,8.729439329e-7,-0.99874278,0.99874278,0.000000,0.77793237
0,,151,145024.102374,,0,1.831192007e-3,1.697446098e-7,-0.99976171,0.99976171,0.000000,0.77793237
0,,152,145504.153175,,0,1.790954439e-3,9.051795978e-7,-0.99870146,0.99870146,0.000000,0.77793237
0,,153,145984.203976,,0,1.460326074e-3,2.197806887e-4,-0.67579561,0.67579561,0.000000,0.77793237
0,,154,146464.254778,,1,3.596323534e-4,2.712748744e-3,0.81302060,0.81302060,0.000000,0.77793237
0,,155,146944.305579,,1,1.572014828e-4,2.414839384e-3,0.90359812,0.90359812,0.000000,0.77793237
0,,156,147424.356380,,1,9.991486955e-5,3.150417120e-3,0.95184415,0.95184415,0.000000,0.77793237
0,,157,147904.407181,,0,1.338583595e-3,4.799651095e-4,-0.36900356,0.36900356,0.000000,0.77793237
0,,158,148384.457983,,1,1.572306698e-4,5.368601041e-3,0.95544830,0.95544830,0.000000,0.77793237
0,,159,148864.508784,,1,2.546809931e-4,2.669732615e-3,0.86183093,0.86183093,0.000000,0.77793237
1,1,0,400823.997320,1,1,3.508015890e-5,3.053318930e-3,0.97563346,0.97563346,0.000000,1.07349039
