candidate,reference_frame,bit,center_sample,reference,received,power_1200,power_2200,soft_value,confidence,timing_correction,decision_ratio
1,1,180,494679.780546,1,0,6.290829660e-4,8.084098888e-4,-0.61535789,0.61535789,0.000000,5.39679131
1,1,181,495159.890225,1,1,1.124008018e-4,1.750141710e-3,0.48521917,0.48521917,0.000000,5.39679131
1,1,182,495639.999904,0,0,9.966477418e-4,2.844862386e-4,-0.89953138,0.89953138,0.000000,5.39679131
1,1,183,496120.109582,0,0,2.617416251e-3,3.852226201e-4,-0.94690565,0.94690565,0.000000,5.39679131
1,1,184,496600.219261,0,0,2.338215752e-3,2.233412533e-4,-0.96521761,0.96521761,0.000000,5.39679131
1,1,185,497080.328940,1,0,7.823550641e-4,6.987610119e-4,-0.71600668,0.71600668,0.000000,5.39679131
1,1,186,497560.438619,1,1,1.636195572e-4,1.638723012e-3,0.29967456,0.29967456,0.000000,5.39679131
1,1,187,498040.548297,0,0,7.941056782e-4,6.005264029e-4,-0.75419235,0.75419235,0.000000,5.39679131
1,1,188,498520.657976,1,0,2.053694969e-4,6.508180071e-4,-0.26007855,0.26007855,0.000000,5.39679131
1,1,189,499000.767655,1,1,1.939588022e-4,1.816695567e-3,0.26888550,0.26888550,0.000000,5.39679131
1,1,190,499480.877334,0,0,1.093622869e-3,2.841253742e-4,-0.90814190,0.90814190,0.000000,5.39679131
1,1,191,499960.987012,0,0,3.076853510e-3,1.829009562e-5,-0.99779948,0.99779948,0.000000,5.39679131
1,1,192,500441.096691,0,0,2.900823064e-3,1.340019245e-4,-0.98302606,0.98302606,0.000000,5.39679131
1,1,193,500921.206370,1,0,7.585495244e-4,7.778440210e-4,-0.68066031,0.68066031,0.000000,5.39679131
1,1,194,501401.316049,1,0,3.453701200e-4,1.769194792e-3,-0.02606481,0.02606481,0.000000,5.39679131
1,1,195,501881.425727,0,0,8.711990657e-4,3.634054101e-4,-0.85650570,0.85650570,0.000000,5.39679131
1,1,196,502361.535406,1,0,3.643961233e-4,1.240721668e-3,-0.22631188,0.22631188,0.000000,5.39679131
1,1,197,502841.645085,1,1,1.138809432e-4,1.954153191e-3,0.52148484,0.52148484,0.000000,5.39679131
1,1,198,503321.754764,1,1,4.340454259e-5,1.706702617e-3,0.75862798,0.75862798,0.000000,5.39679131
1,1,199,503801.864442,1,1,2.669333026e-6,1.452769536e-3,0.98036249,0.98036249,0.000000,5.39679131
1,1,200,504286.491865,0,0,8.962825067e-4,3.796819427e-4,-0.85443685,0.85443685,4.510227,5.39679131
1,1,201,504766.616578,0,0,2.551932892e-3,4.920180197e-4,-0.93101391,0.93101391,0.000000,5.39679131
1,1,202,505246.741291,1,0,5.861778593e-4,8.355704876e-4,-0.58211552,0.58211552,0.000000,5.39679131
1,1,203,505726.866004,0,0,9.109061068e-4,7.192343238e-4,-0.74473532,0.74473532,0.000000,5.39679131
1,1,204,506206.990716,0,0,2.600651898e-3,2.819929354e-4,-0.96060772,0.96060772,0.000000,5.39679131
1,1,205,506687.115429,0,0,1.826483052e-3,3.254850411e-4,-0.93607055,0.93607055,0.000000,5.39679131
1,1,206,507167.240142,0,0,2.318375667e-3,4.595479186e-5,-0.99268104,0.99268104,0.000000,5.39679131
1,1,207,507647.364855,0,0,2.616231041e-3,4.929078318e-5,-0.99304222,0.99304222,0.000000,5.39679131
1,1,208,508127.489568,0,0,1.991134172e-3,5.135254866e-5,-0.99048770,0.99048770,0.000000,5.39679131
1,1,209,508607.614281,1,0,7.544758180e-4,1.839391067e-4,-0.91355611,0.91355611,0.000000,5.39679131
1,1,210,509087.738993,0,0,2.302276264e-4,3.931528734e-4,-0.51926821,0.51926821,0.000000,5.39679131
